,value,open_value,market_cap(억원),market_cap_rank,title
845,8535,8575,854,,삼성 레버리지 천연가스 선물 ETN B
846,10600,10200,848,코스피847위,호전실업
847,6510,6610,846,코스피848위,비상교육
848,14680,14680,844,,TIGER 코스닥150 레버리지
849,1260,1300,842,코스피850위,한창
850,4170,4180,834,코스피851위,부국철강
851,7580,7700,830,코스피852위,한국종합기술
852,2220,2275,819,코스피853위,제이준코스메틱
853,91000,89900,819,코스피854위,신영와코루
854,4090,4110,819,코스피855위,성보화학
855,37800,37700,814,코스피856위,삼화왕관
856,1465,1480,812,코스피857위,참엔지니어링
857,6340,6300,812,코스피858위,조광페인트
858,4010,4150,810,코스피859위,우진
859,8090,0,809,코스피860위,세원정공
860,6530,6760,805,코스피861위,쎌마테라퓨틱스
861,94300,95700,798,코스피862위,녹십자홀딩스2우
862,12270,12545,790,,TIGER 차이나바이오테크SOLACTIVE
863,4225,4230,788,,NH프라임리츠
864,3940,3980,788,코스피865위,영보화학
865,3025,3050,785,코스피866위,유성기업
866,7760,8000,776,코스피867위,인팩
867,13360,13335,775,,TIGER 차이나HSCEI
868,5830,5920,768,코스피869위,동양피스톤
869,4965,5070,765,코스피870위,다스코
870,18350,18750,762,코스피871위,만호제강
871,32150,31700,760,코스피872위,경동인베스트
872,1290,1315,760,코스피873위,인디에프
873,1820,1870,751,코스피874위,대원화성
874,3655,3750,749,코스피875위,문배철강
875,5100,5320,734,코스피876위,DSR제강
876,19325,19580,734,,KODEX KRX300
877,53800,54500,731,코스피878위,SK디스커버리우
878,3655,3650,729,,KBSTAR 미국S&P원유생산기업(합성 H)
879,7260,7260,726,코스피880위,제일연마
880,6040,6140,725,코스피881위,한익스프레스
881,36160,36760,723,,미래에셋 전기전자 Core5 ETN
882,10235,10565,722,,TIGER KRX바이오K-뉴딜
883,28700,28700,717,코스피884위,삼정펄프
884,60500,62900,714,코스피885위,유한양행우
885,1220,0,714,코스피886위,유양디앤유
886,9310,9050,710,코스피887위,휴스틸
887,5580,5740,709,코스피888위,혜인
888,16825,17140,707,,TIGER 소프트웨어
889,25500,26550,706,코스피890위,코오롱인더우
890,11720,11720,703,,KB Wise 분할매매 ETN
891,2355,2400,696,코스피892위,화인베스틸
892,31450,31150,692,코스피893위,화천기공
893,4905,4990,690,코스피894위,미래에셋대우우
894,13120,12970,690,,ARIRANG 신흥국MSCI(합성 H)
895,40800,42200,688,코스피896위,DL우
896,1105,0,685,코스피897위,키위미디어그룹
897,12820,13015,679,,TIGER 미국MSCI리츠(합성 H)
898,23450,23450,679,코스피899위,동양고속
899,523,519,677,코스피900위,미래아이앤지
900,58500,58000,675,코스피901위,CS홀딩스
901,12915,13080,672,,KODEX 심천ChiNext(합성)
902,1180,1205,671,코스피903위,성안
903,23080,23360,669,,KBSTAR 중국본토대형주CSI100
904,66690,69615,667,,삼성 레버리지 China A50 선물 ETN(H)
905,1230,1235,664,코스피906위,일성건설
906,66200,65900,662,코스피907위,금비
907,32960,33435,659,,QV 하드웨어 TOP5 ETN
908,8090,8060,657,코스피909위,삼성공조
909,2135,2125,640,,TRUE 인버스 2X 나스닥 100 ETN
910,1005,1000,640,코스피911위,메타랩스
911,7575,7685,640,,KODEX 증권
912,30995,31300,635,,TIGER 코스피
913,4060,4070,634,코스피915위,SJM
914,111150,111165,634,,TIGER 국채3년
915,1370,1400,633,,케이탑리츠
916,103460,103370,631,,KBSTAR 금융채액티브
917,21530,21960,624,,KODEX 미디어&엔터테인먼트
918,82500,83300,620,코스피919위,호텔신라우
919,22135,22470,620,,TIGER 200TR
920,6190,5960,619,코스피921위,우진플라임
921,2270,2255,616,코스피922위,대호에이엘
922,3415,3375,615,코스피923위,티에이치엔
923,8310,8210,613,코스피924위,MH에탄올
924,14930,15165,612,,KODEX 200IT TR
925,1110,1105,609,코스피926위,평화산업
926,3380,3335,608,코스피927위,선도전기
927,9965,9900,607,,KODEX 미국달러선물
928,3975,3980,605,코스피929위,대림통상
929,5020,5040,605,,TIGER 부동산인프라고배당
930,20155,20685,605,,삼성 레버리지 은 선물 ETN(H)
931,30035,30035,601,,미래에셋 레버리지 S&P500 ETN(H)
932,53100,53300,597,코스피933위,한화솔루션우
933,3190,3160,595,코스피934위,미래산업
934,19700,19500,591,코스피935위,부국증권우
935,7750,7990,591,코스피936위,우진아이엔에스
936,21830,22135,589,,KODEX IT
937,4355,4250,588,,TIGER 인버스
938,5540,5550,581,코스피939위,대동전자
939,29035,29220,581,,신한 레버리지 다우존스지수 선물 ETN(H)
940,11080,11055,576,,KBSTAR 미국나스닥100
941,2180,2240,575,코스피942위,한일철강
942,58100,58200,574,코스피943위,롯데지주우
943,1755,1810,569,코스피944위,한신기계
944,860,848,568,코스피945위,케이비아이동국실업
945,12060,12180,564,,TIGER MSCI KOREA ESG리더스
946,4475,4475,564,코스피947위,선창산업
947,11265,11290,563,,TRUE 나스닥 100 ETN
948,1200,1205,561,코스피949위,동원금속
949,31050,31500,554,코스피950위,GS우
950,3775,3540,552,코스피951위,평화홀딩스
951,1225,0,551,코스피952위,폴루스바이오팜
952,18400,18750,549,코스피953위,두산퓨얼셀2우B
953,3655,3095,548,코스피954위,동일제강
954,32600,32150,548,코스피955위,전방
955,1000,966,546,코스피956위,주연테크
956,4100,0,539,코스피957위,컨버즈
957,10720,10720,536,,TRUE S&P500 선물 ETN
958,10715,10715,536,,삼성 코스피 풋매도 ETN
959,14860,14920,535,,KODEX 코스피대형주
960,3470,3535,532,코스피961위,WISCOM
961,70735,73270,531,,TIGER 200IT레버리지
962,1115,1100,522,코스피963위,한국전자홀딩스
963,19310,19555,521,,SMART KRX300
964,3480,3400,520,코스피965위,SJM홀딩스
965,3985,3940,518,코스피966위,진양산업
966,28740,29505,517,,HANARO 200선물레버리지
967,2350,2365,517,코스피968위,화천기계
968,1610,1620,515,코스피969위,체시스
969,597,600,508,코스피970위,조일알미늄
970,5615,5665,505,,TIGER 농산물선물Enhanced(H)
971,3820,3845,504,코스피972위,유엔젤
972,25070,25070,501,,QV 소프트웨어 TOP5 ETN
973,9900,10025,495,,KODEX 탄소효율그린뉴딜
974,2530,2505,492,코스피975위,대교우B
975,3105,3165,491,,KODEX 건설
976,31100,30000,489,코스피977위,경인전자
977,100965,100975,486,,KOSEF 단기자금
978,11525,11460,484,,TIGER 미국채10년선물
979,3875,3730,482,코스피980위,진도
980,54000,55100,482,코스피981위,두산2우B
981,14715,14700,478,,KODEX 미국러셀2000(H)
982,4040,4025,478,코스피983위,신송홀딩스
983,101165,101125,475,,KOSEF 통안채1년
984,23750,25200,475,코스피985위,하이스틸
985,60900,61000,472,코스피986위,롯데칠성우
986,6960,7030,467,코스피987위,하이트론
987,4655,4680,466,,TRUE 레버리지 천연가스 선물 ETN(H)
988,5810,5865,465,,대신 WTI원유 선물 ETN(H)
989,17800,17730,463,,TIGER 미국다우존스30
990,9255,9150,463,,신한 인버스 2X 천연가스 선물 ETN
991,20900,20650,460,코스피992위,원림
992,16400,16200,459,코스피993위,이화산업
993,19525,19835,459,,KBSTAR KRX300
994,570,572,453,코스피995위,엔케이물산
995,7290,7480,453,코스피996위,한성기업
996,1040,1025,446,코스피997위,이스타코
997,3435,3395,443,코스피998위,한세엠케이
998,1205,1210,442,코스피999위,태양금속
999,26800,26700,441,코스피1000위,솔루스첨단소재2우B
1000,39650,40300,440,코스피1001위,대한항공우
1001,22000,21975,440,,미래에셋 미국 항공우주 ETN(H)
1002,2145,1825,440,코스피1003위,한솔PNS
1003,8770,8690,438,,삼성 인버스 2X 나스닥 100 ETN(H)
1004,14115,14285,423,,KODEX 코스피TR
1005,103865,103870,423,,KBSTAR 중장기국공채액티브
1006,3520,3435,422,코스피1007위,진양화학
1007,11450,11780,418,,TIGER KRX인터넷K-뉴딜
1008,2385,2380,417,코스피1009위,유화증권우
1009,11020,11000,414,,TIGER 글로벌클라우드컴퓨팅INDXX
1010,20695,20945,414,,TIGER 200 에너지화학
1011,8840,8940,411,코스피1012위,동원수산
1012,20520,20520,410,,삼성 China A50 선물 ETN(H)
1013,20400,20400,408,,QV 화학 TOP5 ETN
1014,1480,1460,408,코스피1015위,갤럭시아에스엠
1015,20290,19700,406,,삼성 미국 대형 성장주 ETN(H)
1016,19930,20130,399,,미래에셋 중국 심천 100 ETN
1017,19710,19710,394,,미래에셋 미국 대형주 ETN(H)
1018,98320,98430,393,,KINDEX KIS종합채권(AA-이상)액티브
1019,19610,19200,392,,삼성 미국 대형 성장주 ETN
1020,685,691,389,코스피1021위,부산주공
1021,19385,18885,388,,미래에셋 미국 중형주 ETN(H)
1022,6635,6715,380,,TIGER 미디어컨텐츠
1023,9625,9560,377,,TIGER 미국달러단기채권액티브
1024,18830,18850,377,,신한 다우존스지수 선물 ETN(H)
1025,3600,3500,376,코스피1026위,삼화전자
1026,7525,7525,376,,TRUE 코스피 양매도 ATM ETN
1027,7520,7475,376,,TRUE 코스피 양매도 3% OTM ETN
1028,18795,18795,376,,QV 레버리지 S&P500 ETN
1029,97035,97050,367,,KODEX 장기종합채권(AA-이상)액티브KAP
1030,1880,1870,366,코스피1031위,성문전자
1031,9040,8920,366,,HANARO 200선물인버스
1032,12610,12865,366,,KODEX MSCI KOREA ESG유니버설
1033,24305,25385,365,,KODEX 중국본토 A50
1034,4800,4900,359,,TIGER 여행레저
1035,1155,1165,357,코스피1036위,코아스
1036,2345,2335,356,,바다로19호
1037,17800,18030,356,,신한 구리 선물 ETN(H)
1038,107200,107130,354,,KINDEX 국고채3년
1039,16845,16885,354,,KODEX 미국나스닥100선물(H)
1040,17600,17665,352,,미래에셋 에너지화학 Core5 ETN
1041,13910,13915,351,,HANARO 코스닥150
1042,33700,34100,348,코스피1043위,LG하우시스우
1043,17260,17550,345,,QV 바이오 TOP5 ETN
1044,1655,1670,345,코스피1045위,TBH글로벌
1045,22840,23000,343,,KODEX China H
1046,17115,16730,342,,QV 자동차 TOP5 ETN
1047,12205,12400,342,,KODEX 200롱코스닥150숏선물
1048,158500,159000,341,코스피1049위,BYC우
1049,113405,113430,340,,KBSTAR 국고채3년
1050,9175,9045,339,,KODEX 미국달러선물레버리지
1051,295500,300000,339,코스피1052위,삼성중공우
1052,112815,112710,338,,KOSEF 국고채3년
1053,11095,10930,333,,신한 S&P500 VIX S/T 선물 ETN B
1054,19265,19425,328,,TIGER KRX300
1055,16280,16280,326,,미래에셋 미디어엔터 Core5 ETN
1056,2685,2635,322,코스피1057위,금호전기
1057,16050,16050,321,,미래에셋 일본 대형주 ETN(H)
1058,15795,15700,316,,신한 인버스 천연가스 선물 ETN(H)
1059,2440,2430,315,코스피1060위,유안타증권우
1060,228,230,314,,베트남개발1
1061,15685,15685,314,,미래에셋 미국 헬스케어 ETN(H)
1062,11000,11235,314,,TIGER KRX게임K-뉴딜
1063,3135,3065,314,코스피1063위,진양폴리
1064,20710,20460,311,,TIGER 미국나스닥바이오
1065,15390,15390,308,,미래에셋 미국 고배당주 ETN(H)
1066,4030,4060,306,코스피1067위,태원물산
1067,1400,1470,306,코스피1068위,에이엔피
1068,258,0,301,코스피1069위,흥아해운
1069,24980,25465,300,,TIGER 레버리지
1070,7880,8200,299,,KODEX China H 레버리지(H)
1071,6350,6275,298,,TIGER 200 금융
1072,179000,179000,298,코스피1073위,남양유업우
1073,2125,2090,298,,KBSTAR 200선물인버스2X
1074,14815,14825,296,,신한 레버리지 금 선물 ETN
1075,14800,15020,296,,신한 K200 USD 선물 바이셀 ETN
1076,9835,9910,295,,미래에셋 원자재 선물 ETN(H)
1077,13940,13985,293,,KINDEX 코스닥150
1078,7310,7420,292,,신한 브렌트원유 선물 ETN(H)
1079,14615,14650,292,,신한 레버리지 S&P500 선물 ETN
1080,14470,14150,289,,삼성 미국 대형 가치주 ETN(H)
1081,9625,9645,289,,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN
1082,14400,14675,288,,신한 은 선물 ETN(H)
1083,23995,24495,288,,KBSTAR 200선물레버리지
1084,15110,15100,287,,KINDEX 미국WideMoat가치주
1085,14305,14305,286,,미래에셋 유럽 중형주 ETN(H)
1086,11845,11770,285,,KOSEF 미국달러선물
1087,15830,16000,285,,ARIRANG 미국S&P500(H)
1088,7480,7500,284,,TIGER 차이나CSI300인버스(합성)
1089,16680,16890,284,,HANARO e커머스
1090,14170,14170,283,,미래에셋 일본 중형주 ETN(H)
1091,28250,28350,282,,삼성 레버리지 금 선물 ETN(H)
1092,14110,14110,282,,삼성 미국 대형 가치주 ETN
1093,31350,31575,282,,ARIRANG 코스피
1094,20850,20270,281,,KBSTAR 글로벌4차산업IT(합성 H)
1095,23000,23000,279,코스피1096위,신화실업
1096,13925,13680,278,,미래에셋 호주 ASX200 ETN(H)
1097,21900,22150,275,코스피1098위,티와이홀딩스우
1098,4860,4870,272,,TIGER 코스닥150선물인버스
1099,15535,15550,272,,KOSEF 인도Nifty50(합성)
1100,60600,62000,270,코스피1101위,일양약품우
1101,12725,12915,267,,KODEX Fn K-뉴딜디지털플러스
1102,7240,7270,267,코스피1103위,세방우
1103,13185,13230,264,,신한 금 선물 ETN(H)
1104,100220,100220,263,,SMART KIS단기통안채
1105,2005,2010,262,,하이골드12호
1106,23700,24300,261,,KOSEF 200선물레버리지
1107,6870,6980,261,,에이리츠
1108,12925,12925,258,,미래에셋 유럽 대형주 ETN(H)
1109,95435,93835,258,,ARIRANG 미국장기우량회사채
1110,9905,9870,258,,KODEX 미국S&P고배당커버드콜(합성 H)
1111,14900,15045,253,,KODEX 200ESG
1112,61600,0,251,코스피1113위,세기상사
1113,14730,14820,250,,KODEX 배당성장
1114,16665,16830,250,,KINDEX S&P아시아TOP50
1115,8785,8895,246,,KODEX 고배당
1116,12290,12495,246,,TRUE 레버리지 유로스탁스50 ETN(H)
1117,3130,3090,245,,모두투어리츠
1118,815,800,244,,삼성 인버스 2X WTI원유 선물 ETN
1119,17600,17650,241,코스피1120위,대상우
1120,10930,10930,240,,KODEX TRF3070
1121,14865,14805,238,,KODEX 바이오
1122,10805,10895,238,,KODEX 200가치저변동
1123,12475,12515,237,,TIGER 골드선물(H)
1124,9835,9920,236,,KODEX 필수소비재
1125,105955,105955,234,,ARIRANG 단기채권액티브
1126,12230,12190,232,,TIGER 단기선진하이일드(합성 H)
1127,926,907,232,코스피1128위,씨아이테크
1128,3670,3755,231,,TIGER 화장품
1129,11545,11505,231,,QV 에너지 TOP5 ETN
1130,12480,12645,231,,HANARO Fn5G산업
1131,11530,11675,231,,미래에셋 Q150 Core5 ETN
1132,2695,2750,230,,TIGER 200 건설
1133,11440,11430,229,,QV 의료 TOP5 ETN
1134,7605,7605,228,,삼성 Cushing 에너지인프라 MLP ETN
1135,7000,6985,227,,KOSEF 코스닥150
1136,19900,20250,225,코스피1137위,하이트진로2우B
1137,11215,11215,224,,미래에셋 미국 시니어론 100 ETN(H)
1138,11200,11200,224,,미래에셋 미국 시니어론 100 ETN
1139,11185,11375,224,,삼성 KRX 금현물 ETN
1140,15880,16700,222,,KINDEX 골드선물 레버리지(합성 H)
1141,555,555,222,,QV 레버리지 WTI원유 선물 ETN(H)
1142,10995,11065,220,,삼성 레버리지 나스닥 100 ETN(H)
1143,95300,94680,219,,ARIRANG 미국단기우량회사채
1144,10940,10950,219,,신한 콩 선물 ETN(H)
1145,10940,11650,219,,미래에셋 글로벌 리츠 ETN(H)
1146,19500,19840,218,,KODEX 에너지화학
1147,10790,10675,216,,신한 레버리지 미국달러 선물 ETN
1148,40200,40800,216,코스피1149위,한진칼우
1149,10765,10765,215,,미래에셋 미국 리츠 ETN(H)
1150,19495,19755,214,,FOCUS KRX300
1151,855,855,214,,신한 인버스 2X WTI원유 선물 ETN(H)
1152,11755,11760,212,,KODEX 배당성장채권혼합
1153,25800,26100,212,,TIGER 200 헬스케어
1154,17880,17770,209,,KODEX 글로벌4차산업로보틱스(합성)
1155,10360,10360,207,,삼성 코스피 풋매도 4% OTM ETN
1156,10625,10730,207,,FOCUS ESG리더스
1157,6895,6825,207,,삼성 Alerian 에너지인프라 MLP ETN
1158,10330,10155,207,,신한 인버스 옥수수 선물 ETN(H)
1159,20570,21000,206,,KODEX KRX300레버리지
1160,10270,10270,205,,QV iSelect 글로벌 EMP ETN(H)
1161,10180,10430,204,,QV 조선 TOP5 ETN
1162,22575,23055,203,,TIGER 200에너지화학레버리지
1163,8710,8620,201,,KOSEF 미국달러선물레버리지
1164,5225,5235,201,,TIGER KIS부동산인프라채권TR
1165,9330,9380,201,,HANARO 고배당
1166,6345,6445,199,,KODEX 미국S&P에너지(합성)
1167,306,0,198,코스피1168위,지코
1168,14085,14280,197,,KODEX 200exTOP
1169,17925,17820,197,,TIGER 인도니프티50레버리지(합성)
1170,69630,69765,196,,KODEX 국채선물10년
1171,19560,19665,196,,신한 레버리지 구리 선물 ETN
1172,19440,19595,194,,KODEX 헬스케어
1173,43000,43540,194,,파워 200
1174,1195,1195,193,,하이골드3호
1175,13850,12450,193,코스피1176위,덕성우
1176,21400,21035,193,,ARIRANG 미국나스닥기술주
1177,1695,1675,192,코스피1178위,한국주강
1178,3985,4095,191,코스피1179위,한화투자증권우
1179,4885,4885,191,코스피1180위,SK증권우
1180,11905,11890,190,,KODEX 미국채울트라30년선물(H)
1181,9090,9100,190,코스피1182위,대덕전자1우
1182,7580,7620,190,,KODEX 구리선물(H)
1183,2915,2950,189,코스피1184위,넥센타이어1우B
1184,11220,11220,188,,TIGER LG그룹+펀더멘털
1185,39100,39000,187,코스피1186위,한화우
1186,18495,18720,185,,삼성 레버리지 구리 선물 ETN(H)
1187,10250,10225,184,,ARIRANG 고배당저변동50
1188,12460,12565,184,,TIGER 삼성그룹펀더멘털
1189,8715,8805,184,,KOSEF 미국달러선물인버스2X
1190,25950,26065,182,,QV 미국 IT TOP5 ETN(H)
1191,6110,6450,181,코스피1192위,코리아써우
1192,8850,8910,177,,QV 운송 TOP5 ETN
1193,14545,14755,175,,KODEX Fn멀티팩터
1194,13405,13615,174,,TIGER AI코리아그로스액티브
1195,19165,19480,172,,HANARO KRX300
1196,56500,54900,172,코스피1197위,삼양홀딩스우
1197,8450,8455,169,,신한 인버스 콩 선물 ETN(H)
1198,8880,8695,169,,KINDEX 인도네시아MSCI(합성)
1199,9900,10090,168,,KINDEX 밸류대형
1200,8400,8400,168,,QV 건설 TOP5 ETN
1201,8385,8385,168,,신한 코스피 콘도르 6/10% ETN
1202,13900,13600,167,코스피1203위,일정실업
1203,8255,8255,165,,신한 인버스 2X 미국달러 선물 ETN
1204,12640,12780,164,,KODEX MSCI밸류
1205,16430,16550,164,,미래에셋 원유선물혼합 ETN(H)
1206,4250,4145,164,,ARIRANG 200선물인버스2X
1207,8135,8135,163,,신한 코스피 월별 양매도 5% OTM ETN
1208,164500,162500,163,코스피1209위,현대건설우
1209,8090,7805,162,,TIGER 유로스탁스레버리지(합성 H)
1210,20180,20080,161,,KINDEX 미국IT인터넷S&P(합성 H)
1211,2795,2840,161,,TIGER 200 중공업
1212,102025,102115,160,,KINDEX 중장기국공채액티브
1213,22235,22390,160,,KOSEF Fn중소형
1214,7995,8135,160,,신한 옥수수 선물 ETN(H)
1215,7910,7910,158,,신한 코스피 월별 양매도 3% OTM ETN
1216,7755,7550,155,,대신 2X 아연선물 ETN(H)
1217,7755,7815,155,,QV 내수소비 TOP5 ETN
1218,32280,32650,155,,KOSEF 코스피100
1219,64195,64520,154,,KBSTAR 채권혼합
1220,29955,30190,153,,ARIRANG 코스피50
1221,15230,15260,152,,TIGER S&P글로벌헬스케어(합성)
1222,7610,7610,152,,신한 코스피 콘도르 4/10% ETN
1223,40850,40850,151,코스피1224위,삼양사우
1224,1510,1480,151,,삼성 인버스 2X 은 선물 ETN(H)
1225,30255,29630,150,,KTOP 코스피50
1226,14950,15140,150,,KBSTAR KQ고배당
1227,14895,13600,149,,신한 레버리지 Russell 2000 ETN
1228,12375,12425,148,,KBSTAR 코스피ex200
1229,42425,43090,148,,TREX 200
1230,32605,33310,147,,KODEX 코스피100
1231,12225,12380,147,,KODEX 최소변동성
1232,13085,13025,147,,KODEX 200미국채혼합
1233,17810,18000,146,,KBSTAR 200IT
1234,13550,13750,146,코스피1235위,코오롱우
1235,6055,6240,145,,KINDEX 중국본토CSI300레버리지(합성)
1236,18160,18225,145,,TIGER 일본니케이225
1237,9970,10300,144,,KODEX 3대농산물선물(H)
1238,32625,32415,144,,파워 코스피100
1239,11000,11200,143,코스피1240위,태영건설우
1240,47660,48885,143,,ARIRANG 200선물레버리지
1241,20255,21000,142,,KBSTAR KRX300레버리지
1242,6990,6965,140,,신한 인버스 금 선물 ETN(H)
1243,11580,11590,139,,TIGER 유로스탁스배당30
1244,12625,13095,139,,TIGER 글로벌자원생산기업(합성 H)
1245,23100,23230,139,,KODEX KTOP30
1246,12310,12295,137,,TIGER 코스피고배당
1247,2720,2695,136,,TRUE 인버스 2X S&P500 선물 ETN(H)
1248,13595,13720,136,,KINDEX 블룸버그베트남VN30선물레버리지(H)
1249,19410,19550,136,,ARIRANG KRX300
1250,13580,13750,136,,KB FnGuide 언택트 ETN
1251,13350,13550,134,,KODEX 혁신기술테마액티브
1252,6650,6665,133,,신한 인버스 WTI원유 선물 ETN(H)
1253,2475,2440,131,코스피1254위,NPC우
1254,108585,108575,130,,ARIRANG 우량회사채50 1년
1255,9290,9325,130,,KODEX 삼성그룹밸류
1256,29500,29980,130,,TIGER 200커뮤니케이션서비스
1257,9875,9975,128,,TIGER 미국달러선물인버스2X
1258,12750,12825,128,,KB KRX300 ETN
1259,11590,11765,127,,KODEX K-이노베이션액티브
1260,18060,18360,126,,KINDEX 스마트모멘텀
1261,11150,11150,126,코스피1262위,유유제약1우
1262,11375,11315,125,,KODEX 미국채10년선물
1263,10425,10595,125,,KINDEX 레버리지
1264,15575,15760,125,,TIGER 코스피중형주
1265,15540,15835,124,,KINDEX 스마트밸류
1266,6680,6715,124,,TIGER 은행
1267,12410,12900,124,,KBSTAR 헬스케어채권혼합
1268,108000,106000,123,코스피1269위,SK네트웍스우
1269,6090,6050,122,,신한 인버스 구리 선물 ETN(H)
1270,5470,5190,122,코스피1271위,서울식품우
1271,10120,10215,121,,KOSEF 블루칩
1272,6715,6770,121,,KOSEF KRX100
1273,12055,12105,121,,TRUE FTSE100 ETN
1274,17205,17350,120,,대신 니켈선물 ETN(H)
1275,12040,11990,120,,KODEX TRF7030
1276,12035,12175,120,,KB KRX ESG Eco ETN
1277,16015,15550,120,,KBSTAR 중국MSCI China선물(H)
1278,38900,37000,120,코스피1279위,남선알미우
1279,11920,12360,119,,TRUE 레버리지 HSCEI ETN(H)
1280,7945,7810,119,,KODEX 코스닥150롱코스피200숏선물
1281,11855,12640,119,,신한 FnGuide 5G 테마주 ETN
1282,11840,11675,118,,TIGER 일본TOPIX헬스케어(합성)
1283,11835,11980,118,,KODEX 모멘텀Plus
1284,9575,10170,117,,TIGER 구리실물
1285,129565,129555,117,,KOSEF 국고채10년레버리지
1286,10590,10545,116,,ARIRANG 고배당주채권혼합
1287,11045,10995,116,,KODEX S&P글로벌인프라(합성)
1288,19260,19715,116,,KINDEX 일본Nikkei225(H)
1289,25610,25710,115,,KINDEX 러시아MSCI(합성)
1290,5755,6600,115,,QV 제약 TOP5 ETN
1291,11495,11465,115,,KODEX TRF5050
1292,11445,11560,114,,KINDEX 싱가포르리츠
1293,11365,11575,114,,TIGER KTOP30
1294,7725,7890,114,,KODEX 철강
1295,11310,11335,113,,KB 레버리지 나스닥 100 ETN
1296,11220,11220,112,,TRUE 코스피 커버드콜 ETN B
1297,99600,97700,112,코스피1298위,DB하이텍1우
1298,44435,44910,111,,KBSTAR 주식혼합
1299,11090,11465,111,,QV S&P500 VIX S/T 선물 ETN B
1300,10655,10715,111,,KOSEF 미국달러선물인버스
1301,15825,16235,111,,TIGER 이머징마켓MSCI레버리지(합성 H)
1302,2765,2750,111,,신한 인버스 2X 다우존스지수 선물 ETN(H)
1303,2195,2145,110,,신한 인버스 2X 은 선물 ETN(H)
1304,10945,10945,109,,하나 KRX300 ETN
1305,9950,9935,109,,TIGER 경기방어채권혼합
1306,15580,15465,109,,TIGER 일본TOPIX(합성 H)
1307,10810,10770,108,,삼성 인버스 2X 금 선물 ETN(H)
1308,15415,15490,108,,TIGER 코스피대형주
1309,98100,96700,108,코스피1310위,현대비앤지스틸우
1310,16600,15150,108,코스피1311위,대한제당우
1311,10745,10540,107,,TRUE 인버스 플래티넘 선물 ETN
1312,15345,15490,107,,KBSTAR KRX300미국달러선물혼합
1313,5940,5845,107,,KODEX 보험
1314,10615,10615,106,,TRUE S&P500 양매도 4% OTM ETN(H)
1315,11760,11930,106,,KODEX 다우존스미국리츠(H)
1316,13165,13400,105,,KODEX 게임산업
1317,2925,2965,105,코스피1318위,넥센우
1318,14980,15215,105,,KINDEX 스마트하이베타
1319,15845,16050,105,,TIGER 코스닥150IT
1320,17315,17410,104,,KINDEX 스마트로우볼
1321,11410,11470,103,,KODEX 콩선물(H)
1322,10260,10260,103,,TRUE 유로선물 ETN B
1323,40605,41090,102,,TREX 펀더멘탈 200
1324,16865,16940,101,,SMART 선진국MSCI World(합성 H)
1325,10085,10085,101,,신한 달러인덱스 선물 ETN(H)
1326,4360,4350,100,,TIGER 미국S&P500선물인버스(H)
1327,19920,19700,100,,KINDEX 일본TOPIX레버리지(H)
1328,15305,15510,99,,ARIRANG KS밸류가중TR
1329,9940,9900,99,,TRUE 엔선물 ETN B
1330,9900,9930,99,,KINDEX 모닝스타싱가포르리츠채권혼합
1331,97055,97220,99,,KINDEX 국고채10년
1332,12300,12245,98,,KBSTAR V&S셀렉트밸류채권혼합
1333,9840,9780,98,,미래에셋 인버스 미디어엔터 Core5 ETN
1334,9840,9880,98,,TRUE 인버스 엔선물 ETN B
1335,9825,9815,98,,신한 인버스 달러인덱스 선물 ETN(H)
1336,13270,12870,98,,TIGER 코스닥150바이오테크
1337,9775,9775,98,,TRUE 유로스탁스50 양매도 5% OTM ETN(H)
1338,6980,7050,98,코스피1339위,계양전기우
1339,4875,4965,98,,삼성 화장품 테마주 ETN
1340,18240,18105,97,,KODEX 미국S&P산업재(합성)
1341,5390,5560,97,,SMART 중국본토 중소형 CSI500(합성 H)
1342,9655,9655,97,,TRUE 레버리지 엔선물 ETN B
1343,4590,4630,96,,KINDEX 일본TOPIX인버스(합성 H)
1344,9630,9630,96,,TRUE 인버스 유로선물 ETN B
1345,16015,15910,96,,KODEX 일본TOPIX100
1346,11975,11970,96,,KODEX TSE일본리츠(H)
1347,7900,7900,96,코스피1348위,대덕1우
1348,9530,9625,95,,TRUE 플래티넘 선물 ETN
1349,9530,9650,95,,하나 KRX BBIG K-뉴딜 ETN
1350,11865,11865,95,,KODEX 200동일가중
1351,4690,4630,94,,신한 USD K200 선물 바이셀 ETN
1352,10405,10365,94,,TIGER 일본엔선물
1353,9320,9315,93,,미래에셋 인버스 원유선물혼합 ETN(H)
1354,15425,15580,93,,KBSTAR V&S셀렉트밸류
1355,2790,2815,92,코스피1356위,태양금속우
1356,18320,18455,92,,KBSTAR 200커뮤니케이션서비스
1357,5365,5545,91,,KODEX 운송
1358,16525,16765,91,,KBSTAR 모멘텀로우볼
1359,4540,4480,91,,신한 인버스 은 선물 ETN(H)
1360,11140,11235,90,,TIGER 우량가치
1361,8985,8860,90,,KB 인버스 2X 나스닥 100 ETN
1362,14930,15055,90,,마이다스 200커버드콜5%OTM
1363,30600,31000,89,코스피1364위,금호산업우
1364,12150,12150,89,코스피1365위,성신양회우
1365,16210,16250,89,,HANARO 글로벌럭셔리S&P(합성)
1366,18945,19205,89,,KOSEF 200 선물
1367,4450,4300,89,,대신 인버스 2X 니켈선물 ETN(H)
1368,16170,16455,89,,ARIRANG KS모멘텀가중TR
